"","zipcode","num of physicians","avg graduation year","avg group member"
"2953","20860",2,1996,1.5
"2954","20866",31,1996,0
"2955","20871",6,1983,1.7
"2956","20872",31,2003,29
"2957","20879",61,1992,0
"2958","20882",3,1989,0
"2959","20886",31,1984,0
"2960","20901",76,1988,0
"2961","20903",25,1994,0
"2962","20904",168,1998,0
"2963","20905",13,1973,0
"2964","20908",5,2006,5
"2965","21001",78,2000,0
"2966","21012",91,1993,0
"2967","21015",112,1993,0
"2968","21017",4,1991,278
"2969","21032",6,1979,0
"2970","21034",1,1993,0
"2971","21037",125,1997,0
"2972","21040",10,1994,13.8
"2973","21043",93,1996,0
"2974","21046",224,1997,0
"2975","21047",23,1985,0
"2976","21048",5,1996,0
"2977","21054",83,2002,0
"2978","21060",2,1977,1
"2979","21074",23,1996,7.9
"2980","21076",18,2001,83.3
"2981","21078",93,1994,0
"2982","21084",11,1991,0
"2983","21085",6,1994,0
"2984","21087",4,1991,0
"2985","21090",13,1993,0
"2986","21102",8,1993,10.6
"2987","21104",4,1994,0
"2988","21108",73,2002,0
"2989","21111",5,1983,0
"2990","21113",97,1998,0
"2991","21114",88,1991,0
"2992","21120",13,1996,42.5
"2993","21122",153,1994,0
"2994","21128",2,1984,1
"2995","21131",16,1990,71.8
"2996","21136",75,1996,0
"2997","21140",1,1983,1
"2998","21152",6,1998,0
"2999","21154",1,1989,1
"3000","21156",1,1993,1
"3001","21158",2,2009,37.5
"3002","21162",18,1996,0
"3003","21163",3,1996,21.7
"3004","21203",2,1991,1
"3005","21206",27,1987,0
"3006","21207",48,1997,0
"3007","21210",56,1987,0
"3008","21213",48,2000,0
"3009","21216",15,1981,0
"3010","21217",11,1994,0
"3011","21220",4,1998,0
"3012","21230",35,1991,0
"3013","21231",11,1997,0
"3014","21244",171,1997,0
"3015","21264",1,1983,1
"3016","21402",2,2001,1
"3017","21403",62,2003,0
"3018","21409",23,1997,7.4
"3019","21501",1,1973,0
"3020","21503",1,1997,1
"3021","21520",1,2003,3
"3022","21532",11,1986,0
"3023","21536",3,1996,0
"3024","21541",1,1978,68
"3025","21550",85,1994,0
"3026","21602",1,1959,0
"3027","21613",114,1994,0
"3028","21617",27,1995,0
"3029","21629",16,1988,0
"3030","21632",3,1994,37
"3031","21635",1,2013,180
"3032","21636",1,1997,9
"3033","21638",1,2006,1
"3034","21655",2,1995,2
"3035","21657",1,2005,1
"3036","21658",26,1991,60.7
"3037","21661",1,1957,0
"3038","21663",4,2005,5
"3039","21666",39,2000,11.9
"3040","21703",73,1998,0
"3041","21714",4,1990,2
"3042","21716",8,1991,25.8
"3043","21722",1,1984,1
"3044","21727",3,1984,1
"3045","21738",2,1981,1
"3046","21750",8,1996,7
"3047","21754",15,1991,53
"3048","21755",5,1987,34
"3049","21756",1,1981,1
"3050","21769",9,1993,5
"3051","21770",3,1991,0
"3052","21771",71,1999,0
"3053","21774",9,1997,2.3
"3054","21783",3,1997,68
"3055","21787",10,1996,0
"3056","21788",12,1995,0
"3057","21791",12,1990,66
"3058","21793",11,1990,8.1
"3059","21794",1,1986,1
"3060","21795",48,1993,63.9
"3061","21797",3,1996,0
"3062","21798",2,1992,34
"3063","21801",226,1996,0
"3064","21817",4,1998,12.5
"3065","21822",18,1992,0
"3066","21824",1,1996,1
"3067","21826",1,1993,1
"3068","21842",99,1992,41.5
"3069","21851",15,1985,0
"3070","21863",21,1997,0
"3071","21871",1,1986,1
"3072","21875",7,1972,2.7
"3073","21901",21,1993,39.6
"3074","21903",2,2001,1
"3075","21911",11,1997,0
"3076","21913",2,1974,0
"3077","21915",2,2001,1
"3078","21918",1,1996,1
"3079","22011",2,1979,0
"3080","22015",96,1991,0
"3081","22025",9,1993,9
"3082","22026",11,1980,0
"3083","22027",25,2001,557
"3084","22032",22,2006,0
"3085","22039",18,1994,13.9
"3086","22041",26,1995,5.2
"3087","22043",54,1994,0
"3088","22066",26,1994,0
"3089","22079",156,1999,325.9
"3090","22101",203,1995,0
"3091","22102",68,1993,0
"3092","22124",11,1994,0
"3093","22125",4,1996,0
"3094","22151",76,1997,0
"3095","22152",87,1994,0
"3096","22153",1,1977,1
"3097","22181",2,1996,1
"3098","22193",57,1996,0
"3099","22201",96,1997,0
"3100","22202",6,1995,0
"3101","22207",44,1995,0
"3102","22209",2,1984,0
"3103","22301",8,1996,148.8
"3104","22302",25,1989,0
"3105","22305",35,1998,400.5
"3106","22307",74,2007,0
"3107","22308",2,1982,0
"3108","22309",64,1998,436
"3109","22311",113,1997,0
"3110","22312",39,1991,0
"3111","22314",111,1994,0
"3112","22315",5,2004,0
"3113","22405",33,1994,5.3
"3114","22406",5,1993,17.8
"3115","22427",5,1994,18.6
"3116","22432",2,2001,7
"3117","22435",1,2005,1
"3118","22443",2,1992,1
"3119","22473",8,1990,14
"3120","22482",43,1991,15.1
"3121","22485",14,1995,0
"3122","22507",5,1989,14
"3123","22508",7,1995,1.3
"3124","22520",1,1996,42
"3125","22546",4,1993,30
"3126","22553",6,1990,8.2
"3127","22556",22,1997,0
"3128","22567",2,2002,2
"3129","22572",14,1998,8.1
"3130","22578",1,2014,443
"3131","22602",8,1997,1.8
"3132","22603",11,2001,0
"3133","22604",23,1994,34
"3134","22611",135,2003,0
"3135","22655",11,2000,0
"3136","22657",6,1999,0
"3137","22664",81,1995,0
"3138","22727",1,1978,1
"3139","22747",6,1994,0
"3140","22802",15,1994,0
"3141","22806",1,1996,1
"3142","22812",4,1987,0
"3143","22815",6,1998,7.7
"3144","22827",6,2006,60
"3145","22835",117,1993,0
"3146","22842",2,1990,0
"3147","22851",2,1988,22
"3148","22853",1,2007,138
"3149","22901",156,1995,0
"3150","22903",227,1994,0
"3151","22904",1,1982,61
"3152","22920",1,2001,97
"3153","22922",7,1994,0
"3154","22923",2,1990,1
"3155","22932",24,1996,0
"3156","22936",8,1995,0
"3157","22942",6,1994,0
"3158","22947",9,1984,37
"3159","22949",3,1978,1.7
"3160","22958",1,1976,916
"3161","22960",18,1986,0
"3162","22963",13,1993,0
"3163","22967",2,1994,2
"3164","22968",5,1997,39.8
"3165","22973",1,1999,18
"3166","23002",18,2000,7.2
"3167","23005",33,1999,0
"3168","23009",6,2000,57.7
"3169","23015",1,1999,1
"3170","23043",2,1992,443
"3171","23055",3,1981,0
"3172","23060",82,1997,0
"3173","23061",62,1992,0
"3174","23063",9,1993,0
"3175","23071",3,2000,14
"3176","23072",10,2000,0
"3177","23075",1,1987,1
"3178","23086",2,1994,12
"3179","23093",17,1994,4.6
"3180","23103",7,2000,1.9
"3181","23109",1,1992,443
"3182","23111",51,1992,0
"3183","23112",184,1995,0
"3184","23113",100,1995,0
"3185","23117",1,1974,0
"3186","23123",72,1997,0
"3187","23139",24,1990,35.4
"3188","23140",2,2003,20
"3189","23148",2,1984,2
"3190","23149",1,1995,0
"3191","23153",1,1982,1
"3192","23154",2,1981,1
"3193","23168",1,1992,1
"3194","23181",3,1990,115.7
"3195","23188",119,1996,0
"3196","23192",6,1994,0
"3197","23220",65,1987,0
"3198","23221",28,1992,0
"3199","23222",15,1993,0
"3200","23224",14,1991,8.4
"3201","23227",16,1993,0
"3202","23228",52,1995,0
"3203","23230",156,1994,0
"3204","23231",31,1996,39
"3205","23234",30,1994,0
"3206","23238",41,1992,0
"3207","23306",8,1995,0
"3208","23310",1,1997,1
"3209","23314",11,1995,0
"3210","23316",3,2002,20
"3211","23321",135,1996,0
"3212","23322",46,1996,0
"3213","23323",3,1992,0
"3214","23324",4,1994,0
"3215","23325",2,1994,0
"3216","23336",8,2001,58
"3217","23347",1,1987,1
"3218","23350",6,1990,0
"3219","23354",1,2005,20
"3220","23410",1,1985,0
"3221","23412",1,2001,332
"3222","23413",14,1986,0
"3223","23414",2,2002,2
"3224","23415",8,1998,20
"3225","23416",1,1996,1
"3226","23417",1,2003,1
"3227","23418",12,1996,0
"3228","23421",5,1987,3.8
"3229","23434",126,1997,0
"3230","23445",2,1990,1
"3231","23451",46,1990,0
"3232","23453",16,1992,7.7
"3233","23459",4,1992,2
"3234","23463",1,1986,2
"3235","23487",1,2000,1
"3236","23503",3,1992,0
"3237","23504",18,1986,0
"3238","23508",6,1992,0
"3239","23509",1,1965,1
"3240","23510",80,1994,0
"3241","23513",13,1998,133.1
"3242","23517",68,1992,0
"3243","23518",54,1988,0
"3244","23529",9,2002,9
"3245","23542",8,1996,8
"3246","23607",31,1985,25.3
"3247","23608",17,1991,0
"3248","23662",10,1994,0
"3249","23663",2,1986,0
"3250","23666",281,1994,0
"3251","23669",15,2002,322.1
"3252","23690",3,2000,173
"3253","23692",27,1991,120.4
"3254","23693",12,1994,0
"3255","23701",17,1993,0
"3256","23702",1,1969,9
"3257","23703",57,1987,0
"3258","23704",101,1991,0
"3259","23801",2,1989,1
"3260","23803",18,1987,0
"3261","23805",98,1994,12.5
"3262","23821",1,2015,42
"3263","23824",9,1999,39.1
"3264","23827",1,2000,1
"3265","23831",59,1993,0
"3266","23832",53,1994,0
"3267","23836",12,1992,6.4
"3268","23838",2,2001,2
"3269","23857",4,1988,5
"3270","23860",35,1991,0
"3271","23868",14,1991,4.9
"3272","23875",34,2002,0
"3273","23882",2,2000,2
"3274","23883",2,1983,8
"3275","23885",2,1984,2
"3276","23888",1,1991,656
"3277","23890",5,1991,5
"3278","23901",49,1994,0
"3279","23919",3,1999,3
"3280","23923",1,2001,1
"3281","23924",16,2000,39.6
"3282","23927",6,2001,45
"3283","23944",6,1998,6
"3284","23947",3,2012,36
"3285","23950",5,2012,5
"3286","23952",1,1980,9
"3287","23970",105,1995,0
"3288","24011",3,1986,0
"3289","24012",35,1995,0
"3290","24015",9,1991,0
"3291","24017",5,1996,3.4
"3292","24054",1,1983,1
"3293","24055",1,2007,1
"3294","24060",141,1997,0
"3295","24064",2,1992,1
"3296","24078",4,1996,1.5
"3297","24083",8,2001,45.5
"3298","24084",11,1991,0
"3299","24088",1,2014,12
"3300","24091",10,1998,0
"3301","24112",203,1995,0
"3302","24115",1,1969,1
"3303","24124",1,1985,1
"3304","24127",1,1999,1
"3305","24134",23,1996,119.8
"3306","24147",1,1985,1
"3307","24148",2,1997,0
"3308","24151",32,1996,0
"3309","24168",1,2014,3
"3310","24171",28,1996,8.2
"3311","24175",2,2004,2
"3312","24176",3,2000,100
"3313","24179",4,1990,0
"3314","24184",2,1984,2
"3315","24201",35,1997,0
"3316","24202",6,1998,3
"3317","24216",3,1980,4
"3318","24219",39,1999,0
"3319","24224",1,2012,5
"3320","24226",1,1978,1
"3321","24228",12,1996,0
"3322","24230",1,1963,1
"3323","24236",7,1994,10
"3324","24244",12,2001,107.6
"3325","24245",4,1992,4
"3326","24248",1,2013,10
"3327","24251",13,1993,12.4
"3328","24260",10,2002,6.7
"3329","24266",30,1997,0
"3330","24271",1,1978,20
"3331","24277",36,1997,0
"3332","24279",3,1988,0
"3333","24280",2,1992,5
"3334","24282",1,1973,10
"3335","24283",5,2001,10
"3336","24293",9,1998,0
"3337","24301",34,1994,0
"3338","24314",11,1999,11
"3339","24315",2,1996,1
"3340","24319",2,1995,6.5
"3341","24328",1,2011,0
"3342","24330",1,1991,1
"3343","24340",1,1973,0
"3344","24343",7,1998,4.7
"3345","24348",5,1999,2.6
"3346","24352",17,1997,0
"3347","24354",107,1995,0
"3348","24361",1,1998,29
"3349","24368",4,2004,232.5
"3350","24370",7,1995,7
"3351","24378",1,2005,1
"3352","24381",16,2000,8
"3353","24401",100,1995,0
"3354","24422",1,1978,0
"3355","24426",20,1990,6.4
"3356","24435",2,1992,2
"3357","24441",2,1990,2
"3358","24445",21,1993,16.3
"3359","24450",60,1992,0
"3360","24451",7,2001,7
"3361","24457",73,1994,25.3
"3362","24460",2,1993,15
"3363","24465",7,1983,6
"3364","24477",11,2000,68.6
"3365","24482",7,2000,22.4
"3366","24486",10,1993,104.5
"3367","24502",200,1995,0
"3368","24517",4,1998,0
"3369","24521",5,2004,12.6
"3370","24523",91,1996,0
"3371","24528",1,2012,30
"3372","24531",4,2005,7.2
"3373","24540",52,1997,0
"3374","24543",2,1996,15
"3375","24550",1,1991,0
"3376","24551",35,1998,28.3
"3377","24555",3,1990,3
"3378","24557",2,2002,18.5
"3379","24558",3,1986,5.7
"3380","24563",1,2015,30
"3381","24577",3,1999,45
"3382","24588",4,2003,30.2
"3383","24590",3,1994,0
"3384","24593",1,2003,1
"3385","24605",219,1996,0
"3386","24609",22,1999,8.6
"3387","24630",2,1990,0
"3388","24631",1,1980,1
"3389","24637",2,2001,1
"3390","24651",21,1990,91.5
"3391","24656",5,1993,4
"3392","24737",3,2010,0
"3393","24836",8,2008,0
"3394","24844",1,1973,0
"3395","24868",7,1992,0
"3396","24870",5,1991,3.2
"3397","24874",4,1996,3.5
"3398","24892",2,1968,0
"3399","24895",2,1977,1
"3400","24901",97,1994,0
"3401","24910",2,1997,0
"3402","24924",19,1994,0
"3403","24935",1,2012,0
"3404","24944",3,2009,26
"3405","24954",8,1999,14.8
"3406","24957",8,1980,8
"3407","24963",7,1996,1
"3408","24972",2,2000,40
"3409","24983",10,1992,0
"3410","24986",21,1987,0
"3411","24991",2,2014,0
"3412","25003",1,1988,1
"3413","25015",2,2008,12
"3414","25039",2,2009,17
"3415","25043",8,2003,20
"3416","25045",2,2007,12
"3417","25053",27,1998,31.1
"3418","25054",9,1997,12
"3419","25063",1,2002,26
"3420","25064",28,1998,0
"3421","25070",7,1994,7
"3422","25071",4,1992,0
"3423","25082",1,1981,60
"3424","25130",40,1999,6.2
"3425","25136",16,1991,0
"3426","25143",5,1993,0
"3427","25159",2,2010,17
"3428","25165",1,1971,1
"3429","25186",1,2013,5
"3430","25204",21,2003,780
"3431","25208",2,1989,3
"3432","25209",3,1983,3
"3433","25213",1,2011,57
"3434","25260",4,1996,0
"3435","25262",1,1990,3
"3436","25276",24,1995,0
"3437","25302",27,1994,0
"3438","25311",19,1997,0
"3439","25312",14,1997,9
"3440","25313",19,1994,0
"3441","25314",25,1991,11.2
"3442","25315",1,1978,1
"3443","25320",1,1991,1
"3444","25387",2,1999,106
"3445","25403",4,1982,0
"3446","25404",15,1992,0
"3447","25411",49,1997,14
"3448","25414",26,2001,0
"3449","25419",2,1999,2
"3450","25425",9,1998,34
"3451","25427",1,2007,1
"3452","25428",1,1976,0
"3453","25430",9,1997,5
"3454","25434",2,2004,0
"3455","25438",35,1993,0
"3456","25443",24,2005,0
"3457","25504",54,1998,0
"3458","25506",3,1992,6
"3459","25507",2,1987,0
"3460","25508",8,2000,0
"3461","25515",1,2010,17
"3462","25523",13,1999,6
"3463","25524",4,1996,17
"3464","25530",18,1995,0
"3465","25535",1,1998,1
"3466","25541",7,1994,0
"3467","25560",21,1995,0
"3468","25569",1,1986,0
"3469","25570",5,2011,0
"3470","25604",3,1989,9
"3471","25621",2,2011,6
"3472","25635",9,1997,6
"3473","25661",20,1998,0
"3474","25670",2,1961,1
"3475","25674",8,2009,21.8
"3476","25692",2,1966,1
"3477","25703",64,2002,0
"3478","25704",10,2000,8.4
"3479","25705",85,1996,0
"3480","25708",8,1998,19
"3481","25713",4,1998,2
"3482","25812",1,1998,1
"3483","25813",12,1992,0
"3484","25827",1,2012,1
"3485","25832",3,2005,1.7
"3486","25840",20,1995,0
"3487","25844",4,1988,1.5
"3488","25882",7,1986,0
"3489","25901",29,1997,0
"3490","25909",1,1967,0
"3491","25918",2,1979,0
"3492","25921",1,1993,1
"3493","25927",2,1984,2
"3494","25938",1,2010,3
"3495","25951",12,1989,0
"3496","25962",8,1996,0
"3497","25976",4,1996,0
"3498","26031",6,2014,5
"3499","26033",3,2007,0
"3500","26037",10,1998,0
"3501","26040",1,1987,1
"3502","26041",19,1982,0
"3503","26047",3,2007,6
"3504","26059",10,1992,3.8
"3505","26070",4,1992,0
"3506","26104",50,1990,0
"3507","26143",2,2006,4
"3508","26147",3,1984,8.7
"3509","26150",2,1994,0
"3510","26164",17,1996,0
"3511","26170",6,1977,0
"3512","26175",8,1995,6.2
"3513","26187",8,2003,3.2
"3514","26201",67,1995,0
"3515","26205",3,2007,0
"3516","26206",1,2014,0
"3517","26208",8,2002,0
"3518","26234",4,2004,26
"3519","26250",7,1986,0
"3520","26260",2,2005,0
"3521","26270",3,1987,3
"3522","26275",1,1985,1
"3523","26280",10,1998,0
"3524","26287",4,1979,4
"3525","26288",15,1995,8.6
"3526","26291",1,1992,0
"3527","26292",2,1979,0
"3528","26323",2,2006,1
"3529","26335",3,1984,1
"3530","26346",2,1999,12.5
"3531","26354",16,1989,0
"3532","26362",7,1994,0
"3533","26372",1,2001,1
"3534","26378",2,2004,2
"3535","26385",2,1993,1
"3536","26408",4,1993,2
"3537","26410",1,2010,0
"3538","26415",3,1993,20
"3539","26416",37,1998,0
"3540","26426",10,1998,21
"3541","26431",6,1999,0
"3542","26451",1,2013,26
"3543","26456",5,1995,17.2
"3544","26501",18,1995,0
"3545","26507",4,1986,4
"3546","26508",51,1997,0
"3547","26521",5,2005,7.2
"3548","26541",3,1992,68
"3549","26542",2,2010,2
"3550","26554",146,1999,0
"3551","26562",12,2000,60.2
"3552","26571",3,1980,0
"3553","26582",6,1994,0
"3554","26601",5,1998,21
"3555","26624",39,1998,0
"3556","26628",1,2014,121
"3557","26716",1,2002,0
"3558","26719",1,1976,6
"3559","26726",29,1994,0
"3560","26739",1,1966,0
"3561","26753",9,1988,0
"3562","26757",35,1994,0
"3563","26763",1,2008,0
"3564","26764",4,1996,0
"3565","26801",4,1991,4
"3566","26807",15,1997,0
"3567","26814",4,2006,3
"3568","26836",12,1995,0
"3569","26847",22,1995,0
"3570","27006",29,2000,119.7
"3571","27016",34,1992,13.7
"3572","27017",11,1998,10.8
"3573","27018",3,1997,0
"3574","27023",17,1999,0
"3575","27025",14,1998,258.2
"3576","27027",8,1990,0
"3577","27030",191,1995,0
"3578","27040",8,2001,275.5
"3579","27041",6,1998,0
"3580","27045",3,1995,1
"3581","27048",1,1990,33
"3582","27051",6,1994,398
"3583","27052",3,1993,0
"3584","27093",1,1990,1
"3585","27101",27,1994,0
"3586","27104",17,1993,0
"3587","27105",5,1985,0
"3588","27107",7,2000,0
"3589","27127",31,1994,0
"3590","27205",2,2004,1
"3591","27209",1,1996,1
"3592","27214",3,2006,140
"3593","27216",1,1993,0
"3594","27217",5,1982,0
"3595","27233",1,1968,1
"3596","27239",2,1982,0
"3597","27244",3,1998,1.7
"3598","27249",2,2012,2
"3599","27253",13,1990,0
"3600","27254",4,2000,2
"3601","27260",7,2000,50.4
"3602","27263",21,1993,0
"3603","27265",127,1996,0
"3604","27268",1,1996,330
"3605","27273",1,2000,2
"3606","27278",52,1996,0
"3607","27282",7,2000,0
"3608","27289",2,1999,33
"3609","27292",275,1998,0
"3610","27295",15,1993,0
"3611","27298",3,1999,11.7
"3612","27299",1,1978,0
"3613","27301",1,1996,1
"3614","27302",28,2000,0
"3615","27306",1,2006,780
"3616","27310",20,1995,163.8
"3617","27312",38,1996,0
"3618","27313",2,1977,1
"3619","27317",13,1997,0
"3620","27320",113,1996,0
"3621","27323",2,1983,0
"3622","27325",4,1987,0
"3623","27332",9,1989,2.3
"3624","27341",2,1972,2
"3625","27344",47,2000,0
"3626","27356",4,2008,17
"3627","27358",3,2002,1.7
"3628","27375",1,2011,98
"3629","27376",17,1997,0
"3630","27377",6,1993,0
"3631","27379",17,1999,8.5
"3632","27403",339,1993,0
"3633","27406",17,1991,0
"3634","27407",50,1995,0
"3635","27409",4,1992,54.2
"3636","27412",1,1998,1
"3637","27455",22,1994,106.3
"3638","27501",5,2000,1.8
"3639","27502",54,1997,0
"3640","27505",1,1987,14
"3641","27506",7,1994,19.1
"3642","27508",2,1988,2
"3643","27509",2,1980,21
"3644","27510",24,1996,0
"3645","27511",134,1995,0
"3646","27513",142,1999,0
"3647","27517",118,1998,0
"3648","27521",1,1976,1
"3649","27522",17,2005,116.1
"3650","27524",5,1991,8
"3651","27527",3,2000,0
"3652","27529",81,1995,0
"3653","27530",32,1994,0
"3654","27536",129,1997,0
"3655","27539",2,2004,1
"3656","27542",4,2002,4
"3657","27545",43,2000,0
"3658","27546",28,1999,0
"3659","27562",1,1981,0
"3660","27563",2,1994,17
"3661","27565",74,1995,0
"3662","27569",1,1977,1
"3663","27571",3,2005,1.7
"3664","27582",1,1977,5
"3665","27585",4,2001,2
"3666","27587",180,2004,0
"3667","27589",8,1992,3.6
"3668","27591",12,1999,0
"3669","27592",5,2006,5
"3670","27596",12,2000,0
"3671","27597",19,1996,0
"3672","27599",14,1989,3.6
"3673","27601",10,1998,65
"3674","27603",11,1996,0
"3675","27605",31,1988,0
"3676","27606",14,1993,0
"3677","27608",6,1982,0
"3678","27613",122,2002,0
"3679","27615",227,1997,0
"3680","27622",2,1992,15
"3681","27659",17,2004,1128
"3682","27701",35,1993,0
"3683","27703",21,2001,0
"3684","27707",246,1999,0
"3685","27710",180,2001,459
"3686","27712",3,1984,0
"3687","27801",4,1998,1.8
"3688","27803",2,1990,1.5
"3689","27805",4,2001,4
"3690","27807",1,1983,1
"3691","27810",3,2006,129.7
"3692","27817",1,2007,1
"3693","27820",1,2000,1
"3694","27822",2,1996,10
"3695","27828",5,1992,0
"3696","27839",2,1971,1
"3697","27842",3,1986,17
"3698","27844",2,2008,17
"3699","27845",3,2000,17
"3700","27855",16,1993,16
"3701","27856",3,2002,26
"3702","27858",79,1998,0
"3703","27864",4,1998,10.8
